@relation function

@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class numeric

@data
-19,26,14,11.664522924901107
25,28,-18,-3.8851013776781693
-12,-5,24,23.858036550647814
22,27,10,8.563798457650392
13,4,0,0.9074467814501962
-16,21,-13,-11.834182781292114
-10,-24,24,20.89480915908252
11,-3,-29,4.0969059317242
-7,-20,13,-11.114386005115856
-4,18,5,-4.408579854721992
27,-11,17,16.707694702628125
12,-4,-3,-1.4265535271912921
24,18,21,-15.3465531748682
25,4,-19,15.37045022271411
-22,4,-8,5.054459136068789
-17,-16,24,6.634516261909971
-17,-23,3,2.263497874473915
-6,18,21,-14.810561895554832
27,16,27,-8.0655283586906
24,-24,23,21.252481333489346
1,20,-13,-11.32798595359102
-11,-17,-20,-19.223524139603086
9,-13,-26,10.013212695607987
19,9,-4,-0.6597693227803572
-29,24,-21,18.269088072450103
-25,-26,-4,4.041436613781884
6,-29,22,15.560115739335652
20,5,-18,17.668719005749885
21,-4,19,13.831518150626367
-16,-13,-20,7.4456812562094346
9,-21,21,-18.480898671141855
23,4,-6,4.0079819515141715
8,25,15,-2.130776285275209
-29,-27,3,-3.6171853149025095
0,-15,26,-15.907483844085036
0,29,-24,16.92721322111122
5,-4,10,7.851687138542509
-10,19,-16,-3.23710688368369
-15,13,-12,-5.8016923547785115
-19,25,-10,2.3122221191643995
-3,4,-2,0.523612494015411
17,-5,-5,-5.069784711367289
-12,-13,10,-3.357816409533917
11,-26,-19,14.493036257100503
-28,10,21,-12.387049194990333
9,16,19,-6.381293278520917
-2,7,-11,-7.642999422453822
-16,-23,-27,-23.805610393052994
-14,11,-6,6.136678457512054
11,-4,-21,-15.88842670347844
29,13,-14,-6.630396045261973
-19,9,17,7.994718867296531
9,-6,-5,-2.3082077528793064
-14,-21,-5,4.3200154108881135
-5,29,24,-15.643551035647993
7,-6,-4,-0.36375973845239884
-20,-5,13,12.874097632434191
-20,14,1,1.3986894175082623
-11,24,26,-23.54061171418417
25,-6,2,1.5500338082613254
-10,15,-6,-4.7407985700191535
-27,-21,14,-12.005317748238621
0,9,15,7.181777278626349
14,-6,29,8.239786665976684
2,-26,-9,6.446879217769282
-9,17,5,-5.718117721282461
8,6,17,-4.8955635031903535
20,2,27,24.959112586106798
-29,-1,17,-15.05306427142324
-23,9,8,2.764114861600655
28,24,1,-1.8681842283201906
-11,-14,-4,3.966855120767532
9,6,-1,-0.6317147636857511
21,-18,-28,-21.575372169831198
23,-15,-22,13.773499463123173
16,-22,-19,-1.1258343568410583
-18,13,12,5.702321150163771
-25,12,16,-7.593963876143485
24,-26,18,-13.30187310129585
-1,7,21,14.33702087896271
29,-26,-6,3.8272931731886155
28,22,12,-1.0688215777984131
-19,-9,23,-8.490020542373731
-14,4,29,-21.810535145722085
25,-13,-18,8.55420947474301
-16,21,6,4.062274350892952
5,-28,-12,3.5345316451576547
-21,-2,23,-21.461570077214947
23,-15,25,-16.79002902426132
-5,-6,-21,-5.584063276714216
-2,17,-23,21.695995476682665
-13,14,-20,-18.90470033244721
16,7,1,-0.3006728816045956
-14,22,4,0.1013319810462181
21,-27,-26,24.31804487829281
-6,-25,-2,0.6954667864548199
-9,9,-12,-5.856552084785756
-1,8,-21,-20.23622087322288
-26,5,-21,20.784329090254545
19,0,-8,0.9887046181866692
-16,-20,24,-22.86834549778645
13,12,-19,11.10233222345846
20,16,25,-6.789500854813241
16,14,-9,-9.873125681577218
11,8,2,1.9831421912348144
-3,29,22,-15.589937949285732
26,14,13,13.524814946361955
13,29,8,-4.401624292253544
-17,7,20,12.864568636324185
-26,17,-22,21.79766414367889
19,-11,10,10.988606683693703
5,0,-27,0.28366218546322625
-29,0,0,-0.7480575296890003
-25,-12,-4,-1.155088860138266
-20,-15,-21,14.064126705112844
1,4,19,-13.838945104982496
-7,17,-11,11.32927466501843
1,29,-12,8.50390891642375
-20,-29,12,8.371688672369002
25,2,12,11.902771933771653
-18,0,-17,0.6603167082440802
-24,0,10,0.424179007336997
-4,-27,-25,23.255754589248966
-1,26,0,0.5403023058681398
-25,13,9,4.772706143303242
20,-11,-16,-15.591761242997864
3,29,19,-13.599036296646828
23,-4,-25,-19.452895403031604
4,28,11,2.3263200505229475
7,-22,15,0.8866718936993627
15,13,-15,-7.062193465258435
-12,10,15,-7.316462704608055
-21,-6,21,5.319996201953175
28,-18,-15,-12.227414567888708
-22,-7,-2,0.314012371042941
8,-6,4,0.9721619589870899
17,1,19,15.712785373298438
-26,13,29,12.831763390301226
6,-2,13,-10.860696262083497
8,13,28,11.619176997337332
1,27,7,7.234933804699661
8,-19,7,-1.19464050144928
-8,19,-24,-3.7425530657194694
-1,17,-18,17.84545715970016
-12,-29,26,18.09833494826965
-6,-24,12,11.827110630729852
29,-28,-12,2.502811930005428
13,0,-21,0.9074467814501962
-28,14,-5,-5.915642644787918
-28,-13,0,-0.9626058663135666
2,-16,0,-0.4161468365471424
-17,14,29,28.452449977099644
-15,-26,3,-3.0473632642976294
29,7,-4,-3.3760039245641567
-1,-9,-8,3.8372501878021925
9,7,-10,-7.480996249072567
-12,7,29,19.896465321577374
22,17,-25,23.034976470594284
0,-17,-8,-6.6911799350364545
-20,-13,-15,6.710587614213006
19,-14,19,-17.832835140015867
26,-27,3,-2.222208462884869
23,-4,-27,-20.96650039364746
-7,-13,-9,4.535405585783073
0,8,19,19.797806685844254
14,-14,-29,28.864350533359076
-9,-7,6,-4.853049854197411
16,27,17,15.300731302553169
-21,-7,-3,1.423230535932099
-22,-13,-18,6.5630458364849
-14,19,-14,-1.961543717073499
-7,-7,4,-1.8740441405318515
-10,-7,26,-17.920723095764966
0,-6,-2,0.4411690036021483
-6,-17,6,6.728555237927707
-19,-17,20,20.216654455777807
19,-22,-7,0.926745453153842
3,0,-17,-0.9899924966004454
1,-7,9,-5.372577082600962
14,21,18,15.196538711856844
-23,-23,10,7.929371021418309
-14,9,-5,-1.9238552080009494
-26,14,8,8.571778167887603
1,8,-20,-19.246862626599498
-26,-8,14,-13.204096130398705
-20,-13,-6,2.9290842827732373
-9,-27,-26,23.954643876632403
11,-20,-16,14.611549709630093
-21,23,9,-8.163712897800805
-24,6,15,-3.767053465646891
1,-6,21,6.408027768045583
23,-19,14,-2.6311139556147305
0,-25,-8,-0.05881400078218424
-11,0,-13,0.004425697988050785
6,-15,29,-17.89817707790602
8,-4,24,18.017759853581662
2,-22,15,-0.28337719719108423
13,-28,13,-2.6143284665521014
-5,-19,-19,3.131329169059321
-29,2,-17,-16.206113785725588
27,-10,-21,-11.716582137410603
4,-23,-7,-6.5771864500898065
9,9,-28,-12.450447848653862
26,-23,-29,-23.89347239875131
27,26,-14,-10.967957115448275
-13,-18,1,1.6584340282218721
22,-19,-6,-0.10069756841692312
-5,-10,0,0.28366218546322625
-28,-28,-13,2.559169381688731
29,29,-21,13.188254038783318
-17,16,16,-4.881616404692641
-18,-27,20,-18.46720185984598
26,16,-4,1.7985325889889014
1,-18,-12,-8.471544655391972
3,5,-24,22.024190095314875
21,5,-2,1.3701192891020084
-26,-13,6,-1.874082898631205
-13,-22,6,0.9605546371926195
17,21,8,6.418081770236852
13,0,10,0.9074467814501962
-12,24,-4,4.466167406758988
-17,22,24,-0.48759476102128996
-1,-1,-14,12.32089609317869
-6,-18,-5,-2.7947659472080146
-17,0,15,-0.27516333805159693
11,-3,0,0.004425697988050785
-29,-12,12,5.690817486316219
28,-4,9,5.8486165914577875
-29,-21,-26,21.00498907224846
19,-13,-7,3.9298738759731555
21,-12,27,13.939739525787473
23,-8,-17,16.28625717226409
10,-16,-13,-4.581814645722301
0,18,-15,12.264808701575141
2,-26,2,-1.9412637375063477
7,17,29,-27.126625010163842
2,22,-25,-0.1948641042870455
-5,-19,4,-0.3158466531885831
-22,0,7,-0.9999608263946371
7,26,23,18.292746615374167
-13,-8,17,-15.911643411147294
-29,-29,-24,-16.67527075080022
-5,25,25,-3.0251315669810994
28,17,-11,9.612766544361559
-11,-8,16,-15.825306247986058
4,-12,-26,-14.60453948887492
-24,12,-11,6.326481105341782
2,19,9,0.9327480504194288
17,29,0,-0.27516333805159693
24,9,-5,-1.6364134188717863
-11,-24,3,2.7211607840079224
5,0,16,0.28366218546322625
3,7,-7,-5.588898687631969
22,18,-13,8.762873381637151
7,0,8,0.7539022543433046
-18,8,25,25.394272873828626
-22,25,0,-0.9999608263946371
-18,19,-28,-3.5362451623185853
21,-20,-29,25.927683010876933
23,2,-17,-15.990889276369986
-17,-15,-21,13.380881305247856
16,5,-12,10.549431815634277
-1,-20,12,-10.415040702863392
0,-6,20,6.588309963978517
-8,4,29,-22.092772397738532
23,0,-4,-0.5328330203333975
-8,-20,8,-7.449062039629635
-26,16,-23,7.268695605625142
-23,-27,-11,9.987302192116136
-20,8,-17,-16.411008130784097
-2,-17,-14,-13.875711722860938
22,10,-17,8.248398058724648
14,1,-18,-15.009740508334303
-3,-16,-18,-6.172252196571621
-10,-1,-26,21.039174075928855
16,-15,-26,15.949824363761651
-18,15,-8,-4.541986013012854
13,15,28,19.11550630584947
16,-6,14,2.9541574944615774
-3,21,-19,-16.88644962878551
24,-24,-9,-7.726026250722617
-27,-24,-9,-8.442344066793451
4,5,-25,23.31946324571485
-7,27,15,15.09954118041085
28,-9,3,-2.198961322038836
27,26,0,-0.2921388087338362
0,-2,-11,11.002271695082499
25,-24,-12,-9.875737532216013
17,28,-14,-4.067844374361763
28,29,13,-9.589846361082145
-19,-22,29,1.2453925876083816
19,23,20,-15.935703465316742
-2,18,-23,16.856559839201406
0,-10,26,15.144548883123614
-13,-28,8,-1.259799525012756
25,29,-16,11.609344959270954
-17,-28,-12,2.9757061216428315
-20,15,-22,-13.898250421643178
-22,17,-1,-0.038563334515080316
13,7,5,4.192379775044142
20,-20,-1,1.3210273125410197
-24,0,6,0.424179007336997
16,22,15,-1.090429119679443
-7,-14,-11,11.650583166986877
0,-4,-28,-20.19046986862199
-6,-28,-29,8.816438147578568
-18,-3,9,-0.6097633642947247
-28,-20,-10,8.16684664096271
-9,-23,-23,-20.3741995579136
-13,11,25,-24.09230838231739
1,27,-25,-23.36909590424444
18,-14,4,-3.3021127145354012
0,2,-22,-19.004543390164997
11,-23,-6,-5.0728967270629735
3,9,1,-0.5778740113586889
5,-13,-20,8.687002921996045
-29,3,-13,-2.582617634467274
14,-29,21,14.073048786680152
25,-4,-22,-15.658452084910948
21,-15,-27,17.010042424017886
-2,24,25,-23.05560588671274
-26,-7,-12,8.53075850695411
12,-8,9,-8.060370260877944
26,7,-11,-6.579933263578039
-25,-21,29,-23.271810705682153
25,-22,-10,0.9026897189594348
2,-15,-22,13.890185646909428
26,-2,11,-9.355352372753858
-27,-12,-4,-2.438430480735576
15,-11,0,-0.7596879128588213
2,-5,25,23.55696003003132
-10,-2,14,-13.569235504635996
-28,13,7,1.9785633914729197
-24,11,28,-27.575546776082703
-9,-11,-27,-27.91086583875367
-28,15,3,0.9882576541577839
19,-28,-22,6.948631960959788
23,15,-25,-16.79002902426132
13,-16,0,0.9074467814501962
-19,-16,-29,-7.360491565100225
13,15,8,6.109749502707131
-13,-2,-25,23.63988245209224
-28,18,-9,5.796279354631518
-29,7,-7,-5.346963720720524
-27,6,-14,3.6196781660511257
-13,26,-29,-21.206748282458282
-25,11,-1,1.991193018414177
-5,-1,-20,17.113081881621156
-14,-12,0,0.1367372182078336
0,-17,-5,-3.806987459397784
-11,2,17,15.46248195402464
5,29,-1,0.9472960696761938
-6,-29,-6,-3.021633018627439
-7,7,-24,-15.013776114907634
-20,6,9,-2.1066574219769407
23,3,3,-0.10947299615379591
4,-4,3,1.6167638650601726
-16,29,0,-0.9576594803233847
27,29,26,-17.546619798270992
18,9,-11,-3.8729866294152426
14,-28,20,-5.281378547949548
23,18,28,-21.560475929940328
-13,2,17,16.365503037486786
-7,-5,-7,-5.958567668298665
-7,1,-8,-5.977865624119867
-12,-4,-22,-15.80580093804193
-9,16,12,-4.36597006186546
7,3,-26,-2.915217955213243
-26,18,-6,5.152842802958697
-14,-1,2,-1.5462047514079593
-20,-13,-4,2.0887502091199557
3,-29,-2,-2.3172602650263805
-7,-5,22,21.85023629693235
29,-20,6,-6.225729034054766
-22,14,18,16.83097157611303
5,-5,-3,-2.593110638526189
-21,13,16,6.174943329001986
-22,-11,24,22.999804130822245
-27,9,-11,-4.825442146393159
-25,-14,-1,1.981810167558344
-20,17,-27,26.365814342561425
-12,-1,27,-21.875862631080714
-12,-9,-21,9.49834214880938
21,-2,-18,15.819624422638
9,-13,-22,8.332544548301422
8,-7,7,-4.744406224840137
15,-1,15,-13.381752684977268
-19,-19,-6,1.8879678761643832
-20,-23,6,5.485404486864416
22,-12,-18,-10.658273350402467
0,-13,-18,8.563006662879538
3,-23,-20,-17.91440058010386
26,-16,-10,-2.2321138443220128
5,-4,-18,-13.338782730079481
-1,3,-21,-2.4232178633890715
12,-23,-28,-22.850317358172287
-17,20,9,7.9413439184970525
-22,17,-11,9.575411584280488
-2,-23,-16,-13.955673303349872
-4,20,-22,-20.73843913687142
0,-19,-5,1.7493860483147619
26,4,12,-8.434710621366497
-14,10,-19,10.47313832510586
19,13,13,6.450876096933001
-5,20,-28,-25.27880483491035
6,11,-14,14.960033178360215
-20,21,-28,-23.018275817196177
6,-3,2,0.6779302705306316
23,14,5,4.420203758140954
24,-8,-14,14.275194460064343
-11,-7,-29,19.057037060832933
3,-17,-13,-13.488159891034684
11,-29,-4,-2.6501098388638193
-23,29,-15,9.421675242861117
19,19,13,2.9371083438050496
-8,-3,23,-3.3912602191855594
-25,19,29,5.337641892089092
15,-27,-17,15.498702870017732
-6,-6,20,6.5484802506288835
4,2,3,2.074248659613433
7,-10,-15,-7.406414408997242
-3,-8,-11,9.892948216256755
3,24,26,-24.535029908772668
